# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:29:03 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.156888232e-01 4.57538e-01 9.99998e-01 9.99999e-01 7.24245e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.31745e-01 9.99999e-01
3.160045120e-01 4.80670e-01 9.99999e-01 9.99999e-01 7.59468e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.32903e-01 9.99999e-01
3.163205165e-01 4.95183e-01 9.99999e-01 9.99999e-01 7.80972e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.34060e-01 9.99999e-01
3.166368370e-01 5.08701e-01 9.99999e-01 9.99999e-01 8.00835e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.35213e-01 9.99999e-01
3.169534739e-01 5.10798e-01 9.99999e-01 9.99999e-01 8.02681e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.36364e-01 9.99999e-01
3.172704273e-01 5.06223e-01 9.99999e-01 9.99999e-01 7.94058e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.37513e-01 9.99999e-01
3.175876978e-01 5.02820e-01 9.99999e-01 9.99999e-01 7.87306e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.38659e-01 9.99999e-01
3.179052855e-01 5.09408e-01 9.99999e-01 9.99999e-01 7.96195e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.39803e-01 9.99999e-01
3.182231908e-01 5.25173e-01 9.99999e-01 9.99999e-01 8.19373e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.40944e-01 9.99999e-01
3.185414139e-01 5.45591e-01 9.99999e-01 9.99999e-01 8.49721e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.42083e-01 9.99999e-01
3.188599554e-01 5.54610e-01 9.99999e-01 9.99999e-01 8.62241e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.43219e-01 9.99999e-01
3.191788153e-01 5.62266e-01 9.99999e-01 9.99999e-01 8.72606e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.44352e-01 9.99999e-01
3.194979941e-01 5.40737e-01 9.99998e-01 9.99999e-01 8.37725e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.45483e-01 9.99999e-01
3.198174921e-01 5.44475e-01 9.99998e-01 9.99999e-01 8.42043e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.46611e-01 9.99999e-01
3.201373096e-01 5.36247e-01 9.99998e-01 9.99999e-01 8.27878e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.47737e-01 9.99999e-01
